adm1_psgc,adm2_psgc,adm3_psgc,adm3_en,geo_level,len_crs,area_crs,len_km,area_km2
1900000000,1903600000,1903629000,Tugaya,Mun,29523,31128171,29,31.0
1900000000,1903600000,1903630000,Wao,Mun,110817,314625209,110,314.0
1900000000,1903600000,1903631000,Marogong,Mun,80021,231969111,80,231.0
1900000000,1903600000,1903632000,Calanogas,Mun,43970,67362844,43,67.0
1900000000,1903600000,1903633000,Buadiposo-Buntong,Mun,26758,28458090,26,28.0
1900000000,1903600000,1903634000,Maguing,Mun,88073,286671215,88,286.0
1900000000,1903600000,1903635000,Picong,Mun,83658,152976510,83,152.0
1900000000,1903600000,1903636000,Lumbayanague,Mun,22024,17241032,22,17.0
1900000000,1903600000,1903637000,Amai Manabilang,Mun,91308,328320804,91,328.0
1900000000,1903600000,1903638000,Tagoloan Ii,Mun,68555,172196403,68,172.0
1900000000,1903600000,1903639000,Kapatagan,Mun,78335,87586128,78,87.0
1900000000,1903600000,1903640000,Sultan Dumalondong,Mun,30317,25430336,30,25.0
1900000000,1903600000,1903641000,Lumbaca-Unayan,Mun,22127,21055475,22,21.0
1900000000,1906600000,1906601000,Indanan,Mun,60041,103172302,60,103.0
1900000000,1906600000,1906602000,Jolo ,Mun,15406,3002918,15,3.0
1900000000,1906600000,1906603000,Kalingalan Caluang,Mun,98748,65753138,98,65.0
1900000000,1906600000,1906604000,Luuk,Mun,76731,84861136,76,84.0
1900000000,1906600000,1906605000,Maimbung,Mun,57561,45041920,57,45.0
1900000000,1906600000,1906606000,Hadji Panglima Tahil,Mun,266103,30294036,266,30.0
1900000000,1906600000,1906607000,Old Panamao,Mun,66143,64257164,66,64.0
1900000000,1906600000,1906608000,Pangutaran,Mun,521365,190067966,521,190.0
1900000000,1906600000,1906609000,Parang,Mun,54387,68852059,54,68.0
1900000000,1906600000,1906610000,Pata,Mun,140203,57991439,140,57.0
1900000000,1906600000,1906611000,Patikul,Mun,69993,140135687,69,140.0
1900000000,1906600000,1906612000,Siasi,Mun,183045,83147574,183,83.0
1900000000,1906600000,1906613000,Talipao,Mun,114745,170188199,114,170.0
1900000000,1906600000,1906614000,Tapul,Mun,111393,56316128,111,56.0
1900000000,1906600000,1906615000,Tongkil,Mun,290035,128031852,290,128.0
1900000000,1906600000,1906616000,Panglima Estino,Mun,60842,33457824,60,33.0
1900000000,1906600000,1906617000,Lugus,Mun,40762,36804669,40,36.0
1900000000,1906600000,1906618000,Pandami,Mun,181196,68903211,181,68.0
1900000000,1906600000,1906619000,Omar,Mun,114485,86056745,114,86.0
1900000000,1907000000,1907001000,Panglima Sugala,Mun,326552,234413869,326,234.0
1900000000,1907000000,1907002000,Bongao ,Mun,184102,122385683,184,122.0
1900000000,1907000000,1907003000,Mapun,Mun,113673,71584020,113,71.0
1900000000,1907000000,1907004000,Simunul,Mun,77468,56512506,77,56.0
1900000000,1907000000,1907005000,Sitangkai,Mun,119851,27945235,119,27.0
1900000000,1907000000,1907006000,South Ubian,Mun,142164,31714728,142,31.0
1900000000,1907000000,1907007000,Tandubas,Mun,388727,221014172,388,221.0
1900000000,1907000000,1907008000,Turtle Islands,Mun,20444,3482765,20,3.0
1900000000,1907000000,1907009000,Languyan,Mun,286143,231310301,286,231.0
1900000000,1907000000,1907010000,Sapa-Sapa,Mun,146028,51303897,146,51.0
1900000000,1907000000,1907011000,Sibutu,Mun,125336,105440684,125,105.0
1900000000,1908700000,1908701000,Barira,Mun,63783,160565659,63,160.0
1900000000,1908700000,1908702000,Buldon,Mun,94179,380135206,94,380.0
1900000000,1908700000,1908703000,City of Cotabato,City,71732,86077890,71,86.0
1900000000,1908700000,1908704000,Datu Blah T. Sinsuat,Mun,140124,274846666,140,274.0
1900000000,1908700000,1908705000,Datu Odin Sinsuat,Mun,109475,387871452,109,387.0
1900000000,1908700000,1908706000,Kabuntalan,Mun,54838,87586422,54,87.0
1900000000,1908700000,1908707000,Matanog,Mun,59753,112079232,59,112.0
1900000000,1908700000,1908708000,Northern Kabuntalan,Mun,62406,113199145,62,113.0
1900000000,1908700000,1908709000,Parang,Mun,118665,144125768,118,144.0
1900000000,1908700000,1908710000,Sultan Kudarat,Mun,86402,183937683,86,183.0
1900000000,1908700000,1908711000,Sultan Mastura,Mun,38137,55852600,38,55.0
1900000000,1908700000,1908712000,Talitay,Mun,27112,33934690,27,33.0
1900000000,1908700000,1908713000,Upi,Mun,115958,530127401,115,530.0
1900000000,1908800000,1908801000,Ampatuan,Mun,94591,222025558,94,222.0
1900000000,1908800000,1908802000,Buluan,Mun,47054,57814697,47,57.0
1900000000,1908800000,1908803000,Datu Abdullah Sangki,Mun,65259,105952549,65,105.0
1900000000,1908800000,1908804000,Datu Anggal Midtimbang,Mun,61907,33374353,61,33.0
1900000000,1908800000,1908805000,Datu Hoffer Ampatuan,Mun,54509,49117929,54,49.0
1900000000,1908800000,1908806000,Datu Paglas,Mun,70837,143690148,70,143.0
1900000000,1908800000,1908807000,Datu Piang,Mun,45453,55784031,45,55.0
1900000000,1908800000,1908808000,Datu Salibo,Mun,33983,29387893,33,29.0
1900000000,1908800000,1908809000,Datu Saudi Ampatuan,Mun,31729,40566883,31,40.0
1900000000,1908800000,1908810000,Datu Unsay,Mun,53769,58834823,53,58.0
1900000000,1908800000,1908811000,Gen. S.K. Pendatun,Mun,57445,140325419,57,140.0
1900000000,1908800000,1908812000,Guindulungan,Mun,73392,113264022,73,113.0
1900000000,1908800000,1908813000,Mamasapano,Mun,39751,36184021,39,36.0
1900000000,1908800000,1908814000,Mangudadatu,Mun,73483,92310034,73,92.0
1900000000,1908800000,1908815000,Pagagawan,Mun,109251,159620746,109,159.0
1900000000,1908800000,1908816000,Pagalungan,Mun,127787,198328294,127,198.0
1900000000,1908800000,1908817000,Paglat,Mun,32478,33810418,32,33.0
1900000000,1908800000,1908818000,Pandag,Mun,40384,44662780,40,44.0
1900000000,1908800000,1908819000,Rajah Buayan,Mun,46717,67960090,46,67.0
1900000000,1908800000,1908820000,Shariff Aguak,Mun,43863,36575547,43,36.0
1900000000,1908800000,1908821000,Shariff Saydona Mustapha,Mun,78042,55909439,78,55.0
1900000000,1908800000,1908822000,South Upi,Mun,104398,440961926,104,440.0
1900000000,1908800000,1908823000,Sultan Sa Barongis,Mun,65767,107198330,65,107.0
1900000000,1908800000,1908824000,Talayan,Mun,100043,136327471,100,136.0
1900000000,1999900000,1999901000,Carmen Cluster,SGU,87914,94211783,87,94.0
1900000000,1999900000,1999902000,Kabacan Cluster,SGU,79131,105602597,79,105.0
1900000000,1999900000,1999903000,Midsayap Cluster I,SGU,51235,46254149,51,46.0
1900000000,1999900000,1999904000,Midsayap Cluster II,SGU,33111,50373095,33,50.0
1900000000,1999900000,1999905000,Pigcawayan Cluster,SGU,47239,48550664,47,48.0
1900000000,1999900000,1999906000,Pikit Cluster I,SGU,91224,59340846,91,59.0
1900000000,1999900000,1999907000,Pikit Cluster II,SGU,66363,81002174,66,81.0
1900000000,1999900000,1999908000,Pikit Cluster III,SGU,62934,57514921,62,57.0
