fid,cat,cat_,cat__1_1,cat__1,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM_ID,UPDATED,PERIMETER,AREA,LONGITUDE,LATITUDE
1361,"1361","1480","4176","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1362,"1362","1481","4177","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1363,"1363","1482","4178","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1364,"1364","1483","4179","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1365,"1365","1484","4180","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1366,"1366","1485","4181","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1367,"1367","1486","4182","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1368,"1368","1487","4183","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1369,"1369","1488","4184","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1370,"1370","1489","4185","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1371,"1371","1490","4186","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1372,"1372","1491","4187","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1373,"1373","1492","4188","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1374,"1374","1493","4189","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1375,"1375","1494","4190","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1376,"1376","1495","4191","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1377,"1377","1496","4192","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1378,"1378","1497","4193","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1379,"1379","1498","4194","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1380,"1380","1499","4195","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1381,"1381","1500","4196","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1382,"1382","1501","4197","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1383,"1383","1502","4198","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1384,"1384","1503","4199","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
1385,"1385","1504","4200","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1386,"1386","1505","4201","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1387,"1387","1506","4202","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1388,"1388","1507","4203","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1389,"1389","1508","4204","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1390,"1390","1509","4205","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1391,"1391","1510","4206","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1392,"1392","1511","4207","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1393,"1393","1512","4208","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1394,"1394","1513","4209","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1395,"1395","1514","4210","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1396,"1396","1515","4211","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1397,"1397","1516","4212","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1398,"1398","1517","4213","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1399,"1399","1518","4214","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1400,"1400","1519","4215","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1401,"1401","1520","4216","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1402,"1402","1521","4217","1558",Cuyo,PH175310000,Palawan,PH175300000,Region IV-B,PH170000000,"175310000",2019-12-31,113380.994000000006054,42792357.950000002980232,120.930000000000007,10.919000000000000
1403,"1403","1522","4218","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1404,"1404","1523","4219","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1405,"1405","1524","4220","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1406,"1406","1525","4221","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1407,"1407","1526","4222","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1408,"1408","1527","4223","1559",Dumaran,PH175311000,Palawan,PH175300000,Region IV-B,PH170000000,"175311000",2019-12-31,290171.251999999978580,526175003.899999976158142,119.664000000000001,10.523999999999999
1409,"1409","1528","4224","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1410,"1410","1529","4225","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1411,"1411","1530","4226","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1412,"1412","1531","4227","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1413,"1413","1532","4228","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1414,"1414","1533","4229","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1415,"1415","1534","4230","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1416,"1416","1535","4231","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1417,"1417","1536","4232","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1418,"1418","1537","4233","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1419,"1419","1538","4234","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1420,"1420","1539","4235","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1421,"1421","1540","4236","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1422,"1422","1541","4237","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1423,"1423","1542","4238","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1424,"1424","1543","4239","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1425,"1425","1544","4240","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1426,"1426","1545","4241","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1427,"1427","1546","4242","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1428,"1428","1547","4243","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1429,"1429","1548","4244","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1430,"1430","1549","4245","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1431,"1431","1550","4246","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1432,"1432","1551","4247","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1433,"1433","1552","4248","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1434,"1434","1553","4249","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1435,"1435","1554","4250","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1436,"1436","1555","4251","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
1437,"1437","1556","4252","1560",El Nido,PH175312000,Palawan,PH175300000,Region IV-B,PH170000000,"175312000",2019-12-31,445298.838999999978114,562020273.799999952316284,119.456999999999994,11.195000000000000
